PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0680,-,BACUNI_RS15335,WP_005830273.1,,3427 - 7438 (+),NZ_DS362248.1:16935-20946,,2.7.13.3
PUL0680,-,BACUNI_RS15340,WP_005830275.1,,7557 - 10734 (+),NZ_DS362248.1:21065-24242,,-
PUL0680,-,BACUNI_RS15345,WP_005830278.1,,10777 - 12400 (+),NZ_DS362248.1:24285-25908,,-
PUL0680,-,BACUNI_RS15350,WP_034525954.1,,12440 - 13898 (+),NZ_DS362248.1:25948-27406,,-
PUL0680,-,BACUNI_RS15355,WP_005830286.1,,14028 - 15462 (+),NZ_DS362248.1:27536-28970,,-
PUL0680,-,BACUNI_RS15360,WP_005830289.1,,15493 - 17566 (+),NZ_DS362248.1:29001-31074,,3.2.1.-
PUL0680,-,BACUNI_RS15365,WP_229031903.1,,17562 - 21288 (+),NZ_DS362248.1:31070-34796,,-
PUL0680,-,BACUNI_RS15370,WP_005830295.1,,21314 - 23375 (+),NZ_DS362248.1:34822-36883,,3.2.1.23
PUL0680,-,BACUNI_RS15375,WP_005830298.1,,23397 - 26505 (+),NZ_DS362248.1:36905-40013,,-
PUL0680,-,BACUNI_RS15380,WP_005830301.1,,26562 - 28179 (+),NZ_DS362248.1:40070-41687,,3.2.1.51
PUL0680,-,BACUNI_RS15385,WP_005830303.1,,28193 - 30584 (+),NZ_DS362248.1:41701-44092,,-
PUL0680,-,BACUNI_RS15390,WP_229031904.1,,30633 - 33474 (+),NZ_DS362248.1:44141-46982,,-
PUL0680,-,BACUNI_RS20440,WP_070100546.1,,33473 - 33474 (+),NZ_DS362248.1:46981-46982,,-
PUL0681,-,HUJ91_01905,MCF0172478.1,,0 - 1787 (-),JABUTP010000015.1:7177-8964,,-
PUL0681,-,HUJ91_01910,MCF0172479.1,,1847 - 2548 (-),JABUTP010000015.1:9024-9725,,-
PUL0681,-,HUJ91_01915,MCF0172480.1,,2568 - 4077 (-),JABUTP010000015.1:9745-11254,,-
PUL0681,-,HUJ91_01920,MCF0172481.1,,4088 - 6485 (-),JABUTP010000015.1:11265-13662,,-
PUL0681,-,HUJ91_01925,MCF0172482.1,,6523 - 7738 (-),JABUTP010000015.1:13700-14915,,-
PUL0681,-,HUJ91_01930,MCF0172483.1,,7810 - 9148 (-),JABUTP010000015.1:14987-16325,,-
PUL0681,-,HUJ91_01935,MCF0172484.1,,9181 - 11077 (-),JABUTP010000015.1:16358-18254,,-
PUL0681,-,HUJ91_01940,MCF0172485.1,,11089 - 13972 (-),JABUTP010000015.1:18266-21149,,-
PUL0681,-,HUJ91_01945,MCF0172486.1,,13997 - 14173 (-),JABUTP010000015.1:21174-21350,,-
PUL0681,-,HUJ91_01950,MCF0172487.1,,14182 - 15887 (-),JABUTP010000015.1:21359-23064,,-
PUL0682,-,HUK06_02115,MCF0243542.1,,0 - 1944 (-),JABUUE010000008.1:60606-62550,,-
PUL0682,-,HUK06_02120,MCF0243543.1,,2020 - 4570 (-),JABUUE010000008.1:62626-65176,,-
PUL0682,-,HUK06_02125,MCF0243544.1,,4759 - 6481 (-),JABUUE010000008.1:65365-67087,,-
PUL0683,-,LLMG_RS09190,WP_011835605.1,,0 - 990 (-),NC_009004.1:1815995-1816985,,-
PUL0683,-,LLMG_RS09195,WP_011835606.1,,1076 - 3296 (-),NC_009004.1:1817071-1819291,,-
PUL0683,-,LLMG_RS09200,WP_011835607.1,,3322 - 3964 (-),NC_009004.1:1819317-1819959,,-
PUL0683,-,LLMG_RS09205,WP_011835608.1,,4041 - 5604 (-),NC_009004.1:1820036-1821599,,-
PUL0683,-,LLMG_RS09210,-,,5666 - 6407 (-),NC_009004.1:1821661-1822402,,-
PUL0683,-,LLMG_RS09215,WP_102032797.1,,6458 - 7570 (-),NC_009004.1:1822453-1823565,,-
PUL0684,-,AZI09_RS10350,-,,0 - 2269 (-),NZ_CP016797.1:2087543-2089812,,-
PUL0684,-,AZI09_RS10355,WP_085763507.1,,2321 - 3695 (-),NZ_CP016797.1:2089864-2091238,,-
PUL0684,-,AZI09_RS10360,WP_021742437.1,,3895 - 4861 (-),NZ_CP016797.1:2091438-2092404,,-
PUL0686,-,HMPREF0444_RS02850,WP_005605764.1,,0 - 1005 (-),NZ_GG694015.1:628137-629142,,2.7.1.-
PUL0686,-,HMPREF0444_RS02855,WP_039848813.1,,1058 - 1688 (-),NZ_GG694015.1:629195-629825,,-
PUL0686,-,HMPREF0444_RS02860,WP_005605768.1,,1742 - 3602 (-),NZ_GG694015.1:629879-631739,,-
PUL0686,-,HMPREF0444_RS02865,WP_005605769.1,,3611 - 4427 (-),NZ_GG694015.1:631748-632564,,-
PUL0686,-,HMPREF0444_RS02870,WP_005605771.1,,4416 - 5217 (-),NZ_GG694015.1:632553-633354,,-
PUL0686,-,HMPREF0444_RS02875,WP_005605773.1,,5231 - 5732 (-),NZ_GG694015.1:633368-633869,,2.7.1.-
PUL0686,-,HMPREF0444_RS09880,-,,5755 - 5934 (-),NZ_GG694015.1:633892-634071,,-
PUL0686,-,HMPREF0444_RS02880,-,,5984 - 6987 (-),NZ_GG694015.1:634121-635124,,-
PUL0686,-,HMPREF0444_RS02885,WP_169304263.1,,7051 - 10366 (-),NZ_GG694015.1:635188-638503,,-
PUL0686,-,HMPREF0444_RS02890,WP_005605781.1,,10499 - 11189 (-),NZ_GG694015.1:638636-639326,,-
PUL0686,-,HMPREF0444_RS02895,WP_005605782.1,,11290 - 12088 (-),NZ_GG694015.1:639427-640225,,1.1.1.69
PUL0686,kduI,HMPREF0444_RS02900,WP_005605784.1,,12103 - 12934 (-),NZ_GG694015.1:640240-641071,,5.3.1.17
PUL0686,-,HMPREF0444_RS02905,WP_005605786.1,,13362 - 13884 (-),NZ_GG694015.1:641499-642021,,-
PUL0686,-,HMPREF0444_RS02910,WP_005605788.1,,13886 - 14576 (-),NZ_GG694015.1:642023-642713,,5.3.1.1
PUL0686,-,HMPREF0444_RS02915,WP_005605791.1,,14591 - 15416 (-),NZ_GG694015.1:642728-643553,,4.1.2.13
PUL0686,-,HMPREF0444_RS02920,WP_005605792.1,,15418 - 15703 (-),NZ_GG694015.1:643555-643840,,2.7.1.-
PUL0686,-,HMPREF0444_RS02925,WP_005605794.1,,15714 - 17040 (-),NZ_GG694015.1:643851-645177,,-
PUL0686,-,HMPREF0444_RS02930,WP_005605796.1,,17138 - 17603 (-),NZ_GG694015.1:645275-645740,,-
PUL0686,-,HMPREF0444_RS02935,WP_005605798.1,,17592 - 17603 (-),NZ_GG694015.1:645729-645740,,-
PUL0687,-,BVU_0037,ABR37767.1,,0 - 1935 (-),CP000139.1:52180-54115,,-
PUL0687,-,BVU_0038,ABR37768.1,,1949 - 5021 (-),CP000139.1:54129-57201,,-
PUL0687,-,BVU_0039,ABR37769.1,,5062 - 6799 (-),CP000139.1:57242-58979,,-
PUL0687,-,BVU_0040,ABR37770.1,,7148 - 8120 (-),CP000139.1:59328-60300,,-
PUL0687,-,BVU_0041,ABR37771.1,,8132 - 9254 (-),CP000139.1:60312-61434,,-
PUL0687,-,BVU_0042,ABR37772.1,,9466 - 10432 (+),CP000139.1:61646-62612,,-
PUL0687,-,BVU_0043,ABR37773.1,,10602 - 12096 (-),CP000139.1:62782-64276,,-
PUL0688,-,BT_RS15970,-,,0 - 324 (-),NC_004663.1:4017692-4018016,,-
PUL0688,-,BT_RS15975,WP_011108674.1,,491 - 2918 (+),NC_004663.1:4018183-4020610,,-
PUL0688,-,BT_RS15980,WP_162303094.1,,3135 - 6297 (+),NC_004663.1:4020827-4023989,,-
PUL0688,-,BT_RS15985,WP_011108676.1,,6308 - 8324 (+),NC_004663.1:4024000-4026016,,-
PUL0688,-,BT_RS15990,WP_011108677.1,,8343 - 9552 (+),NC_004663.1:4026035-4027244,,-
PUL0688,-,BT_RS15995,WP_011108678.1,,9572 - 10865 (+),NC_004663.1:4027264-4028557,,-
PUL0689,-,BT_RS14460,WP_162303083.1,,0 - 2157 (-),NC_004663.1:3557328-3559485,,3.2.1.22
PUL0689,-,BT_RS14465,WP_011108511.1,,2238 - 3783 (-),NC_004663.1:3559566-3561111,,-
PUL0689,-,BT_RS14470,WP_008765291.1,,3812 - 4001 (-),NC_004663.1:3561140-3561329,,-
PUL0689,-,BT_RS14475,WP_011108512.1,,3997 - 6277 (-),NC_004663.1:3561325-3563605,,-
PUL0689,-,BT_RS14480,WP_370448175.1,,6283 - 9199 (-),NC_004663.1:3563611-3566527,,-
PUL0689,-,BT_RS14485,WP_011108514.1,,9442 - 10657 (-),NC_004663.1:3566770-3567985,,-
PUL0689,-,BT_RS14490,WP_011108515.1,,10696 - 11902 (-),NC_004663.1:3568024-3569230,,-
PUL0689,-,BT_RS14495,WP_011108516.1,,11931 - 13872 (-),NC_004663.1:3569259-3571200,,-
PUL0689,-,BT_RS14500,WP_008765284.1,,13885 - 17014 (-),NC_004663.1:3571213-3574342,,-
PUL0689,-,BT_RS14505,WP_011108517.1,,17250 - 21264 (-),NC_004663.1:3574578-3578592,,-
PUL0690,-,BT_RS09495,WP_011108029.1,,0 - 1989 (-),NC_004663.1:2349872-2351861,,3.2.1.-
PUL0690,bglX,BT_RS09500,WP_011108030.1,,2021 - 4301 (-),NC_004663.1:2351893-2354173,,3.2.1.21
PUL0690,-,BT_RS09505,WP_011108031.1,,4494 - 5478 (-),NC_004663.1:2354366-2355350,,-
PUL0690,-,BT_RS09510,WP_011108032.1,,5536 - 7495 (-),NC_004663.1:2355408-2357367,,-
PUL0690,-,BT_RS09515,WP_011108033.1,,7506 - 10866 (-),NC_004663.1:2357378-2360738,,-
PUL0690,-,BT_RS09520,WP_008765463.1,,11137 - 12151 (-),NC_004663.1:2361009-2362023,,-
PUL0690,-,BT_RS09525,WP_008765464.1,,12221 - 12812 (-),NC_004663.1:2362093-2362684,,-
PUL0690,-,BT_RS09530,WP_072067209.1,,12938 - 15131 (-),NC_004663.1:2362810-2365003,,3.2.1.-
PUL0691,-,LZI70_RS00740,WP_255230813.1,,0 - 3738 (-),NZ_CP090614.1:182893-186631,,-
PUL0691,sbcD,LZI70_RS00745,WP_255230814.1,,3744 - 4974 (-),NZ_CP090614.1:186637-187867,,3.1.11.-
PUL0691,-,LZI70_RS00750,WP_255230815.1,,5216 - 6968 (+),NZ_CP090614.1:188109-189861,,-
PUL0691,-,LZI70_RS00755,WP_255230816.1,,7175 - 8744 (-),NZ_CP090614.1:190068-191637,,-
PUL0691,-,LZI70_RS00760,WP_255230817.1,,9128 - 10985 (-),NZ_CP090614.1:192021-193878,,-
PUL0691,-,LZI70_RS00765,WP_255230819.1,,11120 - 11987 (-),NZ_CP090614.1:194013-194880,,-
PUL0691,-,LZI70_RS00770,WP_255230820.1,,12724 - 13042 (-),NZ_CP090614.1:195617-195935,,-
PUL0691,-,LZI70_RS00775,WP_255230821.1,,13263 - 14043 (-),NZ_CP090614.1:196156-196936,,1.1.1.-
PUL0691,-,LZI70_RS00780,WP_255230822.1,,14274 - 16134 (+),NZ_CP090614.1:197167-199027,,-
PUL0691,-,LZI70_RS00785,WP_255230823.1,,16137 - 16848 (+),NZ_CP090614.1:199030-199741,,-
PUL0691,-,LZI70_RS00790,WP_255230824.1,,17036 - 18821 (-),NZ_CP090614.1:199929-201714,,-
PUL0691,-,LZI70_RS00795,WP_338062727.1,,19760 - 21632 (+),NZ_CP090614.1:202653-204525,,-
PUL0692,-,LZI70_RS17655,WP_255231980.1,,10 - 1186 (-),NZ_CP090615.1:881014-882190,,-
PUL0692,-,LZI70_RS17660,WP_255231981.1,,1346 - 2243 (+),NZ_CP090615.1:882350-883247,,-
PUL0692,-,LZI70_RS17665,WP_255231982.1,,2438 - 4205 (-),NZ_CP090615.1:883442-885209,,-
PUL0692,-,LZI70_RS17670,WP_255231983.1,,5204 - 5879 (+),NZ_CP090615.1:886208-886883,,-
PUL0692,-,LZI70_RS17675,WP_255231984.1,,5998 - 6718 (-),NZ_CP090615.1:887002-887722,,-
PUL0692,-,LZI70_RS17680,WP_255231985.1,,7382 - 8114 (+),NZ_CP090615.1:888386-889118,,-
PUL0692,-,LZI70_RS17685,WP_255231986.1,,8177 - 9563 (+),NZ_CP090615.1:889181-890567,,-
PUL0692,-,LZI70_RS17690,WP_255231987.1,,9607 - 10582 (-),NZ_CP090615.1:890611-891586,,3.1.-.-
PUL0692,-,LZI70_RS17695,WP_255231988.1,,10833 - 11598 (-),NZ_CP090615.1:891837-892602,,-
PUL0692,-,LZI70_RS17700,WP_255231989.1,,11610 - 12561 (-),NZ_CP090615.1:892614-893565,,-
PUL0692,-,LZI70_RS17705,WP_255231990.1,,12553 - 13507 (-),NZ_CP090615.1:893557-894511,,-
PUL0692,-,LZI70_RS17710,WP_255231991.1,,13603 - 14539 (-),NZ_CP090615.1:894607-895543,,-
PUL0692,-,LZI70_RS17715,WP_255231992.1,,15211 - 15421 (+),NZ_CP090615.1:896215-896425,,-
PUL0692,-,LZI70_RS17720,WP_255231993.1,,15675 - 17826 (-),NZ_CP090615.1:896679-898830,,-
PUL0692,-,LZI70_RS17725,WP_255231994.1,,17828 - 20012 (-),NZ_CP090615.1:898832-901016,,-
PUL0692,-,LZI70_RS17730,WP_255231995.1,,20344 - 20680 (+),NZ_CP090615.1:901348-901684,,-
PUL0692,-,LZI70_RS17735,WP_255231996.1,,20714 - 21653 (+),NZ_CP090615.1:901718-902657,,2.7.1.-
PUL0692,-,LZI70_RS17740,WP_255231997.1,,21783 - 22410 (+),NZ_CP090615.1:902787-903414,,"4.1.2.14, 4.1.3.16"
PUL0692,-,LZI70_RS17745,WP_255231998.1,,22883 - 24641 (+),NZ_CP090615.1:903887-905645,,-
PUL0692,-,LZI70_RS17750,WP_255231999.1,,24801 - 25395 (-),NZ_CP090615.1:905805-906399,,-
PUL0692,-,LZI70_RS17755,WP_255232000.1,,25687 - 26185 (-),NZ_CP090615.1:906691-907189,,-
PUL0692,-,LZI70_RS17760,WP_255232001.1,,26257 - 29377 (-),NZ_CP090615.1:907261-910381,,-
PUL0692,-,LZI70_RS17765,WP_255232002.1,,29379 - 31092 (-),NZ_CP090615.1:910383-912096,,-
PUL0692,-,LZI70_RS17770,WP_255232801.1,,31101 - 32529 (-),NZ_CP090615.1:912105-913533,,-
PUL0692,-,LZI70_RS17775,WP_255232003.1,,32661 - 33069 (-),NZ_CP090615.1:913665-914073,,-
PUL0692,-,LZI70_RS17780,WP_255232004.1,,33400 - 35336 (+),NZ_CP090615.1:914404-916340,,-
PUL0693,-,LZI70_RS20395,WP_255232885.1,,4 - 700 (+),NZ_CP090616.1:203958-204654,,1.13.11.24
PUL0693,-,LZI70_RS20400,WP_255232886.1,,1022 - 3059 (-),NZ_CP090616.1:204976-207013,,-
PUL0693,uxaC,LZI70_RS20405,WP_255232887.1,,3055 - 4489 (-),NZ_CP090616.1:207009-208443,,5.3.1.12
PUL0693,-,LZI70_RS20410,WP_255232888.1,,4618 - 6385 (-),NZ_CP090616.1:208572-210339,,-
PUL0693,-,LZI70_RS20415,WP_255232889.1,,6908 - 8675 (+),NZ_CP090616.1:210862-212629,,-
PUL0693,-,LZI70_RS20420,WP_255233015.1,,8783 - 10778 (+),NZ_CP090616.1:212737-214732,,-
PUL0693,-,LZI70_RS20425,WP_255232890.1,,10980 - 12162 (+),NZ_CP090616.1:214934-216116,,-
PUL0693,-,LZI70_RS20430,WP_255232891.1,,12177 - 12852 (+),NZ_CP090616.1:216131-216806,,-
PUL0693,-,LZI70_RS20435,WP_255232892.1,,12924 - 14496 (+),NZ_CP090616.1:216878-218450,,-
PUL0693,-,LZI70_RS20440,WP_255232893.1,,14524 - 15247 (-),NZ_CP090616.1:218478-219201,,-
PUL0693,-,LZI70_RS20445,WP_255232894.1,,15248 - 17117 (-),NZ_CP090616.1:219202-221071,,-
PUL0693,kdgR,LZI70_RS20450,WP_255232895.1,,17202 - 17985 (-),NZ_CP090616.1:221156-221939,,-
PUL0693,kduD,LZI70_RS20455,WP_255232896.1,,18244 - 19006 (+),NZ_CP090616.1:222198-222960,,1.1.1.127
PUL0693,-,LZI70_RS20460,WP_255232897.1,,19058 - 19619 (+),NZ_CP090616.1:223012-223573,,-
PUL0693,-,LZI70_RS20465,WP_255232898.1,,19588 - 19909 (+),NZ_CP090616.1:223542-223863,,-
PUL0693,-,LZI70_RS20470,WP_255232899.1,,19971 - 20607 (+),NZ_CP090616.1:223925-224561,,-
PUL0693,-,LZI70_RS20475,WP_255232900.1,,20917 - 21541 (-),NZ_CP090616.1:224871-225495,,"4.1.2.14, 4.1.3.16"
PUL0694,-,ATHE_RS00855,WP_041726955.1,,0 - 2865 (+),NC_012034.1:212375-215240,,-
PUL0694,-,ATHE_RS00860,WP_013431286.1,,2917 - 3811 (+),NC_012034.1:215292-216186,,-
PUL0694,-,ATHE_RS00865,WP_041727298.1,,3865 - 4714 (+),NC_012034.1:216240-217089,,-
PUL0694,-,ATHE_RS00870,WP_015906802.1,,4743 - 6894 (+),NC_012034.1:217118-219269,,-
PUL0694,-,ATHE_RS00875,WP_015906803.1,,6921 - 9123 (+),NC_012034.1:219296-221498,,-
PUL0694,-,ATHE_RS00880,WP_015906804.1,,9130 - 10051 (+),NC_012034.1:221505-222426,,-
PUL0694,-,ATHE_RS00885,WP_015906805.1,,10080 - 11100 (+),NC_012034.1:222455-223475,,-
PUL0694,-,ATHE_RS00890,WP_013431280.1,,11174 - 12962 (+),NC_012034.1:223549-225337,,-
PUL0694,-,ATHE_RS00895,WP_015906806.1,,13067 - 17084 (+),NC_012034.1:225442-229459,,-
PUL0694,-,ATHE_RS00900,WP_015906807.1,,17100 - 19194 (+),NC_012034.1:229475-231569,,-
PUL0694,-,ATHE_RS00905,WP_015906808.1,,19236 - 20742 (+),NC_012034.1:231611-233117,,-
PUL0694,-,ATHE_RS00910,WP_015906809.1,,20761 - 21775 (+),NC_012034.1:233136-234150,,3.2.1.8
PUL0694,-,ATHE_RS00915,WP_015906810.1,,21822 - 22620 (+),NC_012034.1:234197-234995,,3.-.-.-
PUL0694,-,ATHE_RS00920,WP_015906811.1,,22709 - 23876 (+),NC_012034.1:235084-236251,,-
PUL0695,-,ATHE_RS03060,WP_015907191.1,,0 - 1308 (+),NC_012034.1:697213-698521,,-
PUL0695,-,ATHE_RS03065,WP_015907192.1,,1439 - 2330 (+),NC_012034.1:698652-699543,,-
PUL0695,-,ATHE_RS03070,WP_015907193.1,,2367 - 3195 (+),NC_012034.1:699580-700408,,-
PUL0695,-,ATHE_RS03075,WP_015907194.1,,3287 - 4487 (+),NC_012034.1:700500-701700,,-
PUL0695,-,ATHE_RS03080,WP_015907195.1,,4501 - 6571 (+),NC_012034.1:701714-703784,,-
PUL0696,-,ATHE_RS04240,WP_015907390.1,,0 - 1671 (+),NC_012034.1:939000-940671,,-
PUL0696,-,ATHE_RS04245,WP_015907391.1,,1781 - 2867 (+),NC_012034.1:940781-941867,,-
PUL0696,-,ATHE_RS04250,WP_015907392.1,,3006 - 4683 (+),NC_012034.1:942006-943683,,-
PUL0696,-,ATHE_RS04255,WP_015907393.1,,4805 - 5744 (+),NC_012034.1:943805-944744,,-
PUL0696,-,ATHE_RS04260,WP_013430735.1,,5777 - 6677 (+),NC_012034.1:944777-945677,,-
PUL0696,-,ATHE_RS04265,WP_015907394.1,,6794 - 8627 (+),NC_012034.1:945794-947627,,2.7.13.3
PUL0696,-,ATHE_RS04270,WP_015907395.1,,8649 - 10179 (+),NC_012034.1:947649-949179,,-
PUL0696,-,ATHE_RS04275,WP_015907396.1,,10238 - 12320 (+),NC_012034.1:949238-951320,,-
PUL0696,-,ATHE_RS04280,WP_015907397.1,,12355 - 13975 (+),NC_012034.1:951355-952975,,1.1.1.-
PUL0696,uxuA,ATHE_RS04285,WP_015907398.1,,14005 - 15097 (+),NC_012034.1:953005-954097,,4.2.1.8
PUL0696,-,ATHE_RS04290,WP_041727352.1,,15236 - 17669 (+),NC_012034.1:954236-956669,,-
PUL0697,-,ATHE_RS13755,WP_015909018.1,,0 - 1887 (+),NC_012034.1:2873292-2875179,,-
PUL0697,-,ATHE_RS13760,WP_015909019.1,,1914 - 2712 (+),NC_012034.1:2875206-2876004,,3.-.-.-
PUL0697,-,ATHE_RS13765,WP_015909020.1,,2745 - 3972 (+),NC_012034.1:2876037-2877264,,3.2.1.8
PUL0698,-,FG28_RS02275,WP_036379572.1,,0 - 1755 (+),NZ_JQNJ01000001.1:479375-481130,,-
PUL0698,-,FG28_RS02280,WP_036386058.1,,2444 - 3296 (-),NZ_JQNJ01000001.1:481819-482671,,-
PUL0698,-,FG28_RS02285,WP_081894187.1,,3346 - 4573 (-),NZ_JQNJ01000001.1:482721-483948,,-
PUL0698,-,FG28_RS02290,WP_197062539.1,,4842 - 5784 (+),NZ_JQNJ01000001.1:484217-485159,,3.2.1.-
PUL0698,-,FG28_RS02295,WP_231562589.1,,5793 - 6921 (-),NZ_JQNJ01000001.1:485168-486296,,3.2.1.22
PUL0698,-,FG28_RS02300,WP_036379580.1,,7668 - 9501 (+),NZ_JQNJ01000001.1:487043-488876,,-
PUL0698,-,FG28_RS02305,WP_036379583.1,,9533 - 10715 (+),NZ_JQNJ01000001.1:488908-490090,,-
PUL0698,-,FG28_RS02310,WP_036379585.1,,10722 - 11988 (+),NZ_JQNJ01000001.1:490097-491363,,-
PUL0698,mgrA,FG28_RS02315,WP_036379587.1,,12127 - 13120 (-),NZ_JQNJ01000001.1:491502-492495,,1.1.1.-
PUL0698,-,FG28_RS02320,WP_051947155.1,,13123 - 14245 (-),NZ_JQNJ01000001.1:492498-493620,,3.1.-.-
PUL0698,-,FG28_RS02325,WP_081894474.1,,14241 - 15129 (-),NZ_JQNJ01000001.1:493616-494504,,-
PUL0698,-,FG28_RS02330,WP_036379590.1,,15190 - 16552 (-),NZ_JQNJ01000001.1:494565-495927,,-
PUL0698,-,FG28_RS02335,WP_036379592.1,,16690 - 19180 (+),NZ_JQNJ01000001.1:496065-498555,,-
PUL0698,-,FG28_RS02340,WP_036379595.1,,19198 - 20200 (+),NZ_JQNJ01000001.1:498573-499575,,-
PUL0698,-,FG28_RS02345,WP_036379598.1,,20171 - 22136 (+),NZ_JQNJ01000001.1:499546-501511,,-
PUL0698,-,FG28_RS02350,WP_156102182.1,,22239 - 23430 (-),NZ_JQNJ01000001.1:501614-502805,,-
PUL0698,-,FG28_RS02355,WP_036379602.1,,23466 - 24537 (-),NZ_JQNJ01000001.1:502841-503912,,-
PUL0698,-,FG28_RS02360,WP_036379603.1,,24807 - 28107 (-),NZ_JQNJ01000001.1:504182-507482,,-
PUL0698,-,FG28_RS02365,WP_036379605.1,,28199 - 29759 (-),NZ_JQNJ01000001.1:507574-509134,,-
PUL0698,-,FG28_RS02370,WP_036379608.1,,29773 - 32977 (-),NZ_JQNJ01000001.1:509148-512352,,-
PUL0698,-,FG28_RS02375,WP_081894191.1,,33752 - 37772 (+),NZ_JQNJ01000001.1:513127-517147,,-
PUL0698,-,FG28_RS02380,WP_036379612.1,,38394 - 40011 (+),NZ_JQNJ01000001.1:517769-519386,,-
PUL0699,-,RHOM_RS11115,WP_014080403.1,,0 - 1305 (-),NC_015977.1:2480616-2481921,,3.2.1.-
PUL0699,-,RHOM_RS11120,WP_014080404.1,,1388 - 3704 (-),NC_015977.1:2482004-2484320,,3.2.1.21
PUL0699,-,RHOM_RS11125,WP_014080405.1,,3817 - 4981 (-),NC_015977.1:2484433-2485597,,3.1.-.-
PUL0699,-,RHOM_RS11130,WP_014080406.1,,5021 - 6077 (-),NC_015977.1:2485637-2486693,,-
PUL0699,-,RHOM_RS11135,WP_014080407.1,,6221 - 7244 (-),NC_015977.1:2486837-2487860,,-
PUL0699,-,RHOM_RS11140,WP_014080408.1,,7298 - 8474 (-),NC_015977.1:2487914-2489090,,-
PUL0699,-,RHOM_RS11145,WP_014080409.1,,8486 - 9719 (-),NC_015977.1:2489102-2490335,,-
PUL0699,-,RHOM_RS17790,WP_014080410.1,,9741 - 10596 (-),NC_015977.1:2490357-2491212,,-
PUL0699,-,RHOM_RS17795,WP_014080411.1,,10596 - 11643 (-),NC_015977.1:2491212-2492259,,-
PUL0699,-,RHOM_RS11160,WP_014080412.1,,11734 - 13186 (-),NC_015977.1:2492350-2493802,,-
PUL0699,-,RHOM_RS16565,WP_014080413.1,,13485 - 14436 (+),NC_015977.1:2494101-2495052,,-
PUL0699,-,RHOM_RS11170,WP_014080414.1,,14432 - 15464 (-),NC_015977.1:2495048-2496080,,-
PUL0699,-,RHOM_RS11175,WP_014080415.1,,15479 - 17684 (-),NC_015977.1:2496095-2498300,,3.2.1.22
PUL0699,-,RHOM_RS11180,WP_014080416.1,,17699 - 19415 (-),NC_015977.1:2498315-2500031,,5.4.2.-
PUL0700,-,BFO_RS09915,WP_014225581.1,,0 - 1218 (+),NC_016610.1:2445130-2446348,,-
PUL0700,-,BFO_RS09920,WP_014225582.1,,1275 - 4401 (+),NC_016610.1:2446405-2449531,,-
PUL0700,-,BFO_RS09925,WP_014225583.1,,4412 - 6119 (+),NC_016610.1:2449542-2451249,,-
PUL0700,kduI,BFO_RS09930,WP_014225584.1,,6317 - 7160 (+),NC_016610.1:2451447-2452290,,5.3.1.17
PUL0700,-,BFO_RS09935,WP_014225585.1,,7173 - 8316 (+),NC_016610.1:2452303-2453446,,-
PUL0700,-,BFO_RS09940,WP_014225586.1,,8312 - 9863 (+),NC_016610.1:2453442-2454993,,-
PUL0700,-,BFO_RS09945,WP_014225587.1,,9899 - 11825 (+),NC_016610.1:2455029-2456955,,-
PUL0700,-,BFO_RS09950,WP_014225588.1,,11859 - 12900 (+),NC_016610.1:2456989-2458030,,2.7.1.-
PUL0700,-,BFO_RS09955,WP_014225589.1,,12936 - 13728 (+),NC_016610.1:2458066-2458858,,1.1.1.69
PUL0700,-,BFO_RS09960,WP_041590858.1,,13754 - 14426 (+),NC_016610.1:2458884-2459556,,"4.1.2.14, 4.1.3.16"
PUL0700,-,BFO_RS09965,WP_014225591.1,,14475 - 15903 (+),NC_016610.1:2459605-2461033,,-
PUL0701,xylA,XAC_RS21315,WP_003481946.1,,0 - 1338 (+),NC_003919.1:4984490-4985828,,5.3.1.5
PUL0701,-,XAC_RS21320,WP_223293145.1,,1551 - 2568 (-),NC_003919.1:4986041-4987058,,-
PUL0701,-,XAC_RS26510,WP_005929711.1,,2476 - 2683 (+),NC_003919.1:4986966-4987173,,-
PUL0701,-,XAC_RS21325,WP_015463770.1,,2801 - 4997 (+),NC_003919.1:4987291-4989487,,-
PUL0701,-,XAC_RS21330,WP_011052823.1,,4993 - 6958 (+),NC_003919.1:4989483-4991448,,-
PUL0701,manD,XAC_RS21335,WP_011052824.1,,6969 - 8229 (+),NC_003919.1:4991459-4992719,,4.2.1.8
PUL0701,-,XAC_RS21340,WP_040107820.1,,8252 - 9923 (+),NC_003919.1:4992742-4994413,,-
PUL0701,-,XAC_RS21345,WP_011052826.1,,9925 - 12631 (+),NC_003919.1:4994415-4997121,,3.2.1.-
PUL0701,-,XAC_RS21350,WP_011052827.1,,12780 - 14253 (+),NC_003919.1:4997270-4998743,,1.1.1.-
PUL0701,-,XAC_RS21355,WP_005916135.1,,14334 - 14724 (-),NC_003919.1:4998824-4999214,,-
PUL0701,-,XAC_RS24580,WP_005916138.1,,15061 - 15220 (+),NC_003919.1:4999551-4999710,,-
PUL0701,-,XAC_RS21360,WP_040107821.1,,15444 - 15966 (+),NC_003919.1:4999934-5000456,,-
PUL0701,-,XAC_RS21370,WP_011052830.1,,16517 - 17540 (+),NC_003919.1:5001007-5002030,,-
PUL0701,-,XAC_RS21375,WP_003485012.1,,17673 - 18420 (-),NC_003919.1:5002163-5002910,,-
