,PUL_ID,Organism,Substrate,CAZymes,CAZyme_Count,Gene_Count,Size,Verification,CAZyme_GH1,CAZyme_CE2,CAZyme_GH130,CAZyme_GH36,CAZyme_GH113,CAZyme_GH16,CAZyme_GH30,CAZyme_GH43,CAZyme_GH94,CAZyme_GH3,CAZyme_GH53,CAZyme_GH42,CAZyme_GH32,CAZyme_PL8,CAZyme_GH88,CAZyme_GH10,CAZyme_GH39,CAZyme_GH67,CAZyme_GH52,CAZyme_CE4,CAZyme_GH51,CAZyme_GH48,CAZyme_GH8,CAZyme_CBM3,CAZyme_CBM4,CAZyme_GH20,CAZyme_GH9,CAZyme_GH127,CAZyme_PL1,CAZyme_GH105,CAZyme_CBM70,CAZyme_PL12,CAZyme_GH4,CAZyme_GT2,CAZyme_GT4,CAZyme_GT0,CAZyme_GH0,CAZyme_PL5,CAZyme_GH140,CAZyme_CBM13,CAZyme_GH146,CAZyme_GH27,CAZyme_CE7,CAZyme_GH13,CAZyme_PL2,CAZyme_GH5,CAZyme_PL11,CAZyme_GH31,CAZyme_GH97,CAZyme_CBM6,CAZyme_CBM35,CAZyme_GH115,CAZyme_CE6,CAZyme_GH95,CAZyme_GH26,CAZyme_PL6,CAZyme_PL17,CAZyme_GT5,CAZyme_GT35,CAZyme_GH2,CAZyme_GT52,CAZyme_GT25,CAZyme_CBM22,CAZyme_PL9,CAZyme_PL22,CAZyme_CE1,CAZyme_GH62,CAZyme_GH59,CAZyme_PL10,CAZyme_CE8,CAZyme_CE12,CAZyme_CE9,CAZyme_GH92,CAZyme_GH33,CAZyme_GH29,CAZyme_CBM27,CAZyme_CBM67,CAZyme_CBM32,CAZyme_GH163,CAZyme_GH158,CAZyme_CBM14,CAZyme_GH63,CAZyme_PL7,CAZyme_GH28,CAZyme_GT32,CAZyme_GH35,CAZyme_CBM2,CAZyme_PL29,CAZyme_GH150,CAZyme_GH129,CAZyme_GH110,CAZyme_PL15,CAZyme_GH125,CAZyme_GH76,CAZyme_GH99,CAZyme_GH38,CAZyme_GH121,CAZyme_GH18,CAZyme_CBM20,CAZyme_GH15,CAZyme_GH78,CAZyme_GH106,CAZyme_PL26,CAZyme_GH117,CAZyme_GH77,CAZyme_CBM16,CAZyme_GH66,CAZyme_CBM5,CAZyme_GH17,CAZyme_GH149,CAZyme_GH50,CAZyme_GH154,CAZyme_GH86,CAZyme_GT94,CAZyme_GT70,CAZyme_GT26,CAZyme_GH65,CAZyme_CBM34,CAZyme_CBM72,CAZyme_GH98,CAZyme_GT101,CAZyme_GT14,CAZyme_GT8,CAZyme_CE0,CAZyme_GH120,CAZyme_GH147,CAZyme_GH68,CAZyme_PL3,CAZyme_GH44,CAZyme_GT39,CAZyme_CBM66,CAZyme_CBM61,CAZyme_GH73,CAZyme_CE15,CAZyme_GH91,CAZyme_CBM48,CAZyme_GH93,CAZyme_CBM12,CAZyme_GH109,CAZyme_GH89,CAZyme_GT38,CAZyme_GH144,CAZyme_CBM30,CAZyme_GH19,CAZyme_GH96,CAZyme_GH82,CAZyme_CBM26,CAZyme_GH142,CAZyme_GH143,CAZyme_GH139,CAZyme_GH137,CAZyme_GT11,CAZyme_GT46,CAZyme_GT10,CAZyme_GH138,CAZyme_GH141,CAZyme_GH133,CAZyme_GH157,CAZyme_PL0,CAZyme_PL27,CAZyme_GH145,CAZyme_GH84,CAZyme_GH112,CAZyme_GH136,CAZyme_PL38,CAZyme_GH128,CAZyme_GH57,CAZyme_CBM51,CAZyme_GH11,CAZyme_CBM0,CAZyme_CBM38,CAZyme_GH167,CAZyme_CE17,CAZyme_GH3A,CAZyme_GH3B,CAZyme_GH49
556,PUL0559,Bacteroides thetaiotaomicron,pectin,"['CBM32', 'GH43', 'GH97', 'GH29']",5,12,16849,"gene deletion mutant and growth assay,growth assay,enzyme activity assay",,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PUL0560,Bacteroides thetaiotaomicron,arabinogalactan,"['PL27', 'GH43', 'GH43', 'GH35']",4,30,48155,"microarray,qPCR",,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
558,PUL0561,Lactobacillus plantarum,galactan,"['GH36', 'GH2']",2,5,-8556,"clone and expression,enzyme activity assay",,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PUL0562,Bacteroides thetaiotaomicron,host glycan,"['CBM32', 'GH43', 'GH97', 'GH29']",4,11,15882,"microarray,qPCR",,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PUL0563,Bacteroides thetaiotaomicron,arabinogalactan,"['GH127', 'GH43', 'GH154', 'GH43', 'GH43', 'GH145', 'GH105']",7,14,25362,"microarray,qPCR",,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
561,PUL0564,Bacteroides thetaiotaomicron,pectin,"['GH106', 'GH28', 'GH28', 'CE12', 'GH2', 'GH43', 'GH28', 'CE4', 'GH28', 'GH2', 'GH27', 'GH35', 'PL9', 'PL26', 'CE12', 'GH105', 'PL11', 'GH105', 'CE4', 'CE6', 'GH2', 'PL9']",23,39,75946,"microarray,qPCR",,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,3.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PUL0565,Bacteroides ovatus,beta-mannan,"['GH130', 'GH36', 'GH26', 'GH26']",4,10,18831,"microarray,qPCR",,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PUL0566,Bacteroides ovatus,pectin,"['GH2', 'GH53', 'GH147']",3,7,16469,"microarray,qPCR",,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PUL0567,Pseudoalteromonas sp. S9,chitin,"['CBM5', 'CBM5']",3,3,8110,"clone and expression,enzyme activity assay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PUL0568,Clostridium beijerinckii,alpha-glucan,['GH32'],1,4,4947,"clone and expression,enzyme activity assay,Northern Blot",,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PUL0569,Bacillus subtilis,fructan,"['GH68', 'GH32']",1,3,4715,"clone and expression,enzyme activity assay,Northern Blot",,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PUL0570,Corynebacterium glutamicum,beta-glucan,['GH1'],1,3,4248,"clone and expression,enzyme activity assay",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PUL0571,Salmonella enterica,chitin,['GH4'],1,8,6951,Northern Blot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PUL0572,Pseudomonas aeruginosa,alginate,['PL5'],1,12,16652,enzyme activity assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PUL0573,Streptomyces griseus,beta-glucan,['GH1'],1,5,6165,"enzyme activity assay,electrophoretic mobility shift assay,RT-PCR,qRT-PCR",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PUL0574,Streptococcus pyogenes,alpha-mannan,"['GH1', 'GH84', 'GH125', 'GH38']",2,8,11961,enzyme activity assay,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
572,PUL0575,Enterococcus faecium,galactan,"['GH13', 'GH13', 'GH36', 'GH4']",2,11,13681,"microarray,growth assay,gene deletion mutant and growth assay",,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PUL0576,Bifidobacterium bifidum,host glycan,['GH112'],1,9,12339,growth assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
574,PUL0577,Photobacterium profundum,chitin,"['GH94', 'GH20', 'GH9']",3,11,18461,"SDS-PAGE,enzyme activity assay",,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PUL0578,Bifidobacterium breve,beta-glucan,['GH1'],1,5,6154,"qRT-PCR,enzyme activity assay,electrophoretic mobility shift assay",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PUL0579,Vibrio cholerae,host glycan,['CE9'],1,3,4393,"microarray,qRT-PCR,Western Blot,immunoprecipitation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PUL0580,Vibrio cholerae,host glycan,['CE9'],1,3,2713,"microarray,qRT-PCR,Western Blot,immunoprecipitation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PUL0581,Microbulbifer sp. JAM-3301,fructan,"['GH32', 'GH32']",2,3,4644,"SDS-PAGE,enzyme activity assay",,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PUL0582,Lactococcus lactis,host glycan,['GH1'],1,5,4763,"NMR,microarray,enzyme activity assay,gene deletion mutant and growth assay",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PUL0583,Geobacillus stearothermophilus,beta-glucan,['CE0'],1,5,4305,"enzyme activity assay,gene deletion mutant and growth assay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PUL0584,Lactococcus lactis,galactan,"['GH13', 'GH36']",2,11,15445,microarray,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PUL0585,Streptococcus pneumoniae,beta-glucan,['GH1'],1,7,6543,"microarray,gene deletion mutant and growth assay,beta-galactosidase assays",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PUL0586,Serratia marcescens,chitin,['GH20'],1,3,4447,enzyme activity assay,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PUL0587,Prevotella intermedia,fructan,['GH32'],1,3,3963,"RT-PCR,enzyme activity assay",,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PUL0588,Streptomyces coelicolor,chitin,['GH3'],1,4,4678,"enzyme activity assay,RT-PCR",,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PUL0589,Streptococcus mutans,alpha-glucan,"['GT35', 'GH77']",2,3,4911,"Western Blot,enzyme activity assay,thin layer chromatography",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PUL0590,Enterococcus faecium,alpha-glucan,['CBM34'],1,5,6257,"qRT-PCR,gene deletion mutant and growth assay,microarray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PUL0591,Bacillus subtilis,host glycan,['CE9'],1,4,3778,"growth assay,Northern Blot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PUL0592,Paenibacillus sp. JDR-2,xylan,"['GH67', 'GH10', 'GH43']",3,8,11944,qRT-PCR,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PUL0593,Thermoanaerobacterium thermosulfurigenes,alpha-glucan,"['GH13', 'GH13']",2,6,11394,Northern Blot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PUL0594,Paenibacillus sp. JDR-2,xylan,['GH51'],1,4,5913,qRT-PCR,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PUL0595,[Eubacterium] rectale,alpha-glucan,['CBM26'],1,4,7134,"enzyme activity assay,qPCR,crystallization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PUL0596,[Eubacterium] rectale,alpha-glucan,['GH13'],1,4,5557,"enzyme activity assay,qPCR,crystallization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PUL0597,Corynebacterium alkanolyticum,xylan,['GH3'],1,5,6832,"enzyme activity assay,enzyme kinetic analysis",,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PUL0598,Clostridium cellulovorans 743B,xylan,['GH95'],1,4,6044,"liquid chromatography and mass spectrometry,differential gene expression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PUL0599,Clostridium cellulovorans,xylan,['GH43'],1,7,9388,"liquid chromatography and mass spectrometry,differential gene expression",,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PUL0600,Clostridium cellulovorans,beta-mannan,"['GH130', 'GH130', 'GH2']",2,12,15839,"liquid chromatography and mass spectrometry,differential gene expression",,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PUL0601,Clostridium cellulovorans,pectin,"['GH28', 'GH105']",1,15,19147,"liquid chromatography and mass spectrometry,differential gene expression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PUL0602,Parageobacillus thermoglucosidasius,xylan,"['CBM22', 'GH39', 'GH67', 'GH10', 'GH52', 'CE4']",6,26,38029,sequence homology analysis,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PUL0603,Lactobacillus plantarum WCFS1,beta-mannan,['GH1'],1,3,3204,"microarray,qRT-PCR,culureing methods",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PUL0604,Lactobacillus plantarum WCFS1,beta-mannan,"['GH32', 'GH13']",2,6,7374,"microarray,qRT-PCR,culureing methods",,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PUL0605,Escherichia coli,alpha-glucan,"['GT35', 'GT5', 'GH13', 'GH13']",4,5,9368,"RT-PCR,gene deletion mutant and growth assay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PUL0606,Bifidobacterium breve UCC2003,galactan,[],1,3,4620,"enzyme activity assay,clone and expression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
