system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	genomic organization	product
122	CGC-Finder Model	PUL	12, 14, 14, 14, 14, 15, 15, 15, 9	KQP59_RS17055	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS18605		NC_004663.1	4794027	4794722	-	False	split, split, split, split, split, split, split, split, split	LrgB family protein, LrgB family protein, LrgB family protein, LrgB family protein, LrgB family protein, LrgB family protein, LrgB family protein, LrgB family protein, LrgB family protein
122	CGC-Finder Model	PUL	1, 2, 2, 2, 2, 2, 2, 2, 2	KQP59_RS17050	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS18610		NC_004663.1	4794719	4795162	-	False	split, split, split, split, split, split, split, split, split	CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein, CidA/LrgA family protein
122	CGC-Finder Model	PUL	18, 20, 21, 21, 21, 21, 21, 22	KFX89_RS07795	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18625		NC_004663.1	4797641	4798855	+	False	split, split, split, split, split, split, split, split	glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase, glycosyltransferase
421	CGC-Finder Model	PUL	25, 5	KQP59_RS04485	persistent	TC, TC		BT_RS22690		NC_004663.1	5913882	5915240	+	False	split, split	MATE family efflux transporter, MATE family efflux transporter
129	CGC-Finder Model	PUL	21, 21, 24	KQP59_RS16095	persistent	TC, TC, TC		BT_RS23260		NC_004663.1	6041039	6042955	+	False	split, split, split	molecular chaperone DnaK, molecular chaperone DnaK, molecular chaperone DnaK
104	CGC-Finder Model	PUL	4, 8, 8, 8	KGH32_RS13950	shell	TF, TF, TF, TF		BT_RS07685		NC_004663.1	1875971	1876249	+	False	split, split, split, split	winged helix-turn-helix transcriptional regulator, winged helix-turn-helix transcriptional regulator, winged helix-turn-helix transcriptional regulator, winged helix-turn-helix transcriptional regulator
104	CGC-Finder Model	PUL	11, 11, 11, 5	KQP59_RS10850	persistent	TC, TC, TC, TC		BT_RS07700		NC_004663.1	1878191	1878859	-	False	split, split, split, split	CDP-alcohol phosphatidyltransferase family protein, CDP-alcohol phosphatidyltransferase family protein, CDP-alcohol phosphatidyltransferase family protein, CDP-alcohol phosphatidyltransferase family protein
106	CGC-Finder Model	PUL	10, 10, 17	KQP59_RS08475	persistent	TF, TF, TF		BT_RS21710		NC_004663.1	5668103	5668765	-	False	split, split, split	Crp/Fnr family transcriptional regulator, Crp/Fnr family transcriptional regulator, Crp/Fnr family transcriptional regulator
106	CGC-Finder Model	PUL	16, 8, 8	KQP59_RS08460	persistent	TC, TC, TC		BT_RS21720		NC_004663.1	5669508	5670173	-	False	split, split, split	rhomboid family intramembrane serine protease, rhomboid family intramembrane serine protease, rhomboid family intramembrane serine protease
106	CGC-Finder Model	PUL	19, 2, 2	KQP59_RS08455	persistent	CAZyme, CAZyme, CAZyme		BT_RS21725		NC_004663.1	5670389	5672326	+	False	split, split, split	glycogen debranching enzyme N-terminal domain-containing protein, glycogen debranching enzyme N-terminal domain-containing protein, glycogen debranching enzyme N-terminal domain-containing protein
106	CGC-Finder Model	PUL	12, 4, 5	KQP59_RS08450	persistent	CAZyme, CAZyme, CAZyme		BT_RS21730		NC_004663.1	5672344	5673618	+	False	split, split, split	glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein
106	CGC-Finder Model	PUL	25, 7, 7	NXX32_RS10460	persistent	CAZyme, CAZyme, CAZyme		BT_RS21735		NC_004663.1	5673632	5675014	+	False	split, split, split	glycoside hydrolase family 57 protein, glycoside hydrolase family 57 protein, glycoside hydrolase family 57 protein
106	CGC-Finder Model	PUL	11, 3, 3	PO116_RS23045	persistent	CAZyme, CAZyme, CAZyme		BT_RS21745		NC_004663.1	5676807	5677643	-	False	split, split, split	glycogen/starch synthase, glycogen/starch synthase, glycogen/starch synthase
106	CGC-Finder Model	PUL	1, 1, 1	KQP59_RS08420	persistent	STP, STP, STP		BT_RS21760		NC_004663.1	5679083	5681374	-	False	split, split, split	bifunctional dihydroorotate dehydrogenase B NAD binding subunit/NADPH-dependent glutamate synthase, bifunctional dihydroorotate dehydrogenase B NAD binding subunit/NADPH-dependent glutamate synthase, bifunctional dihydroorotate dehydrogenase B NAD binding subunit/NADPH-dependent glutamate synthase
106	CGC-Finder Model	PUL	21, 9, 9	KQP59_RS08415	persistent	TC, TC, TC		BT_RS21765		NC_004663.1	5681519	5682730	-	False	split, split, split	glucose/galactose MFS transporter, glucose/galactose MFS transporter, glucose/galactose MFS transporter
108	CGC-Finder Model	PUL	11	KQP59_RS12315	shell	STP		BT_RS11855		NC_004663.1	2925082	2925744	+	False	split	epoxyqueuosine reductase
111	CGC-Finder Model	PUL	2, 4	NXW82_RS06050	persistent	CAZyme, CAZyme		BT_RS15540		NC_004663.1	3886637	3888148	-	False	split, split	putative Ig domain-containing protein, putative Ig domain-containing protein
111	CGC-Finder Model	PUL	1, 3	KQP59_RS11860	persistent	TC, TC		BT_RS15565		NC_004663.1	3894190	3895311	-	False	split, split	DNA-processing protein DprA, DNA-processing protein DprA
116	CGC-Finder Model	PUL	3, 3	KQP59_RS08860	persistent	STP, STP		BT_RS04525		NC_004663.1	1110384	1111601	+	False	split, split	tetratricopeptide repeat protein, tetratricopeptide repeat protein
116	CGC-Finder Model	PUL	17, 18	KQP59_RS08845	persistent	STP, STP		BT_RS04540		NC_004663.1	1113446	1114279	-	False	split, split	tetratricopeptide repeat protein, tetratricopeptide repeat protein
116	CGC-Finder Model	PUL	11, 9	K0G47_RS05725	persistent	STP, STP		BT_RS04550		NC_004663.1	1116159	1116881	-	False	split, split	tetratricopeptide repeat protein, tetratricopeptide repeat protein
116	CGC-Finder Model	PUL	6, 6	KQP59_RS08830	persistent	TC, TC		BT_RS04555		NC_004663.1	1116891	1117919	-	False	split, split	VWA domain-containing protein, VWA domain-containing protein
116	CGC-Finder Model	PUL	1, 11, 13	KQP59_RS24580	persistent	CAZyme, CAZyme, CAZyme		BT_RS10925		NC_004663.1	2716447	2717922	-	False	split, split, split	Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase
116	CGC-Finder Model	PUL	1, 2, 2	DWY18_RS19115	shell	TC, TC, TC		BT_RS20765		NC_004663.1	5384754	5387969	-	False	split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
116	CGC-Finder Model	PUL	13, 14, 16, 4, 4, 4, 4, 4	KQP59_RS20755	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS20770		NC_004663.1	5388189	5389682	-	False	split, split, split, split, split, split, split, split	pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase
116	CGC-Finder Model	PUL	2, 4, 4, 6, 7, 7, 7, 7	KQP59_RS20750	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS20775		NC_004663.1	5389689	5391260	-	False	split, split, split, split, split, split, split, split	pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase, pectate lyase
116	CGC-Finder Model	PUL	19, 20, 21, 3, 3, 3, 3, 3	KQP59_RS20740	persistent	STP, STP, STP, STP, STP, STP, STP, TF		BT_RS20785		NC_004663.1	5392342	5393154	+	False	split, split, split, split, split, split, split, split	LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein, LytTR family DNA-binding domain-containing protein
116	CGC-Finder Model	PUL	11, 12, 13, 13, 6, 7, 7	EH213_RS08970	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS20790		NC_004663.1	5393782	5395284	+	False	split, split, split, split, split, split, split	polysaccharide lyase, polysaccharide lyase, polysaccharide lyase, polysaccharide lyase, polysaccharide lyase, polysaccharide lyase, polysaccharide lyase
116	CGC-Finder Model	PUL	15, 15, 17, 5, 5, 5, 5	FE838_RS10110	shell	TC, TC, TC, TC, TC, TC, TC		BT_RS20800		NC_004663.1	5397008	5400436	+	False	split, split, split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
116	CGC-Finder Model	PUL	21, 23, 8, 8, 8	KQP59_RS20715	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS20810		NC_004663.1	5402817	5404403	+	False	split, split, split, split, split	glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein
116	CGC-Finder Model	PUL	11, 12, 14, 14, 7, 8, 8	K0G90_RS01570	shell	STP, STP, STP, STP, STP, TF, TF		BT_RS20815		NC_004663.1	5404636	5408988	-	False	split, split, split, split, split, split, split	hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor
116	CGC-Finder Model	PUL	12, 14, 2	KQP59_RS24580	persistent	CAZyme, CAZyme, CAZyme		BT_RS22435		NC_004663.1	5859300	5860775	-	False	split, split, split	Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase
117	CGC-Finder Model	PUL	10, 10, 10, 11, 11, 11, 12, 12, 15	IAG16_RS01295	shell	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS16075		NC_004663.1	4057786	4059651	+	False	split, split, split, split, split, split, split, split, split	RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein
117	CGC-Finder Model	PUL	13, 5, 6, 6, 6, 6, 7, 7, 9	DWY18_RS02650	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS16090		NC_004663.1	4063219	4065543	+	False	split, split, split, split, split, split, split, split, split	family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase, family 20 glycosylhydrolase
117	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 1, 1, 4, 9	DWY18_RS02655	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS16095		NC_004663.1	4065549	4068614	+	False	split, split, split, split, split, split, split, split, split	glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein
117	CGC-Finder Model	PUL	14, 21, 8, 8, 8, 9, 9, 9, 9	KQP59_RS19450	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS16105		NC_004663.1	4069875	4071554	-	False	split, split, split, split, split, split, split, split, split	sulfate permease, sulfate permease, sulfate permease, sulfate permease, sulfate permease, sulfate permease, sulfate permease, sulfate permease, sulfate permease
117	CGC-Finder Model	PUL	12, 16, 17, 17, 17, 17, 17, 18, 19	KQP59_RS19435	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS16120		NC_004663.1	4072734	4074305	-	False	split, split, split, split, split, split, split, split, split	L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase, L-aspartate oxidase
117	CGC-Finder Model	PUL	10, 10, 10, 10, 22, 9, 9, 9	KQP59_RS19425	persistent	STP, STP, STP, STP, STP, STP, STP, STP		BT_RS16130		NC_004663.1	4074820	4076163	+	False	split, split, split, split, split, split, split, split	dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase, dihydrolipoyl dehydrogenase
122	CGC-Finder Model	PUL	12, 5, 5, 5, 6, 6, 6, 6, 6, 7, 9, 9	KQP59_RS17175	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18465		NC_004663.1	4747582	4749525	+	False	split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein
122	CGC-Finder Model	PUL	10, 10, 10, 10, 10, 14, 9, 9, 9	KSY95_RS05330	persistent	STP, STP, TF, TF, TF, TF, TF, TF, TF		BT_RS18550		NC_004663.1	4773945	4778090	+	False	split, split, split, split, split, split, split, split, split	hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor
122	CGC-Finder Model	PUL	11, 11, 11, 12, 12, 12, 12, 12, 6	NXY45_RS07425	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS18560		NC_004663.1	4780042	4783143	+	False	split, split, split, split, split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
125	CGC-Finder Model	PUL	13, 14	KQP59_RS07970	persistent	STP, STP		BT_RS06990		NC_004663.1	1708512	1709369	-	False	split, split	formyltetrahydrofolate deformylase, formyltetrahydrofolate deformylase
125	CGC-Finder Model	PUL	6, 6	KQP59_RS07950	persistent	TC, TC		BT_RS07010		NC_004663.1	1711067	1711903	-	False	split, split	aldo/keto reductase, aldo/keto reductase
125	CGC-Finder Model	PUL	15, 16	KQP59_RS07940	persistent	STP, STP		BT_RS07020		NC_004663.1	1712570	1713448	-	False	split, split	AraC family transcriptional regulator, AraC family transcriptional regulator
125	CGC-Finder Model	PUL	11, 12	KQP59_RS07935	persistent	STP, STP		BT_RS07025		NC_004663.1	1713572	1714120	-	False	split, split	cyclic nucleotide-binding domain-containing protein, cyclic nucleotide-binding domain-containing protein
125	CGC-Finder Model	PUL	12, 13	KQP59_RS07930	persistent	TC, TC		BT_RS07030		NC_004663.1	1714158	1715522	-	False	split, split	MATE family efflux transporter, MATE family efflux transporter
125	CGC-Finder Model	PUL	7, 9	KQP59_RS07925	persistent	TC, TC		BT_RS07035		NC_004663.1	1715753	1716079	-	False	split, split	multidrug efflux SMR transporter, multidrug efflux SMR transporter
