Annotate Name	Annotate Length	Target Name	Target Length	i-Evalue	Annotate From	Annotate To	Target From	Target To	Coverage	Annotate File Name	Type
Pencillinase_R	115	WP_032813773.1	122	1.3914484550247773e-33	1	115	4	117	1.0	TF	TF
0035607	54	WP_032814147.1	291	2.339890129388377e-06	9	53	184	228	0.8333333333333334	TF	TF
HTH_18	81	WP_032814147.1	291	1.3653301745880862e-15	6	80	205	278	0.925925925925926	STP	STP
S09.UPW	209	WP_032814311.1	267	1.21e-151	1	209	44	252	78.3	PEPTIDASE	Peptidase
1.B.14.6.13	940	WP_032814420.1	1127	5.74e-290	16	940	179	1127	84.2	TC	TC
8.A.46.1.4	516	WP_032840505.1	528	1.07e-15	2	514	10	523	97.3	TC	TC
S1_20	695	WP_032840507.1	544	1.2e-52	433	680	292	538	45.4	SULFATLAS	Sulfatase
HTH_3	55	WP_032840585.1	102	2.8797615052013154e-14	4	52	46	94	0.8909090909090909	TF	TF
3.A.1.130.3	287	WP_032840608.1	214	3.89e-16	20	178	26	199	81.3	TC	TC
0040517	144	WP_032840730.1	146	9.325847926145023e-28	2	136	9	145	0.9375	TF	TF
3.A.3.6.5	660	WP_032840776.1	650	6.720000000000001e-179	50	660	34	647	94.5	TC	TC
8.A.3.3.4	815	WP_032840804.1	793	3.09e-51	5	805	5	784	98.4	TC	TC
M03.UPA	670	WP_032840809.1	695	0.0	1	670	25	694	96.4	PEPTIDASE	Peptidase
2.A.55.3.3	425	WP_032840969.1	417	5.72e-64	33	420	25	415	93.8	TC	TC
1.A.8.13.4	222	WP_032841205.1	229	5.68e-59	1	217	1	222	96.9	TC	TC
S1_17	1162	WP_032841307.1	476	4.9899999999999995e-55	607	1011	38	461	89.1	SULFATLAS	Sulfatase
S1_4	523	WP_032841352.1	530	0.0	1	523	8	530	98.7	SULFATLAS	Sulfatase
S1_27	517	WP_032841405.1	516	0.0	2	517	1	516	100.0	SULFATLAS	Sulfatase
M49.003	176	WP_032841441.1	682	2.73e-118	1	176	450	625	25.8	PEPTIDASE	Peptidase
S1_9	488	WP_032841463.1	488	0.0	1	488	1	488	100.0	SULFATLAS	Sulfatase
1.C.113.1.1	219	WP_032850333.1	216	1.23e-39	14	203	10	205	90.7	TC	TC
Sigma70_r2	71	WP_032850560.1	183	1.861528513004266e-12	1	70	22	88	0.9859154929577464	STP	STP
Sigma70_r4_2	54	WP_032850560.1	183	1.4451737412162423e-11	2	52	117	167	0.9444444444444444	STP	STP
HTH_3	55	WP_040293447.1	68	1.870475302361508e-09	1	52	7	58	0.9454545454545454	TF	TF
2.A.37.2.6	388	WP_048692293.1	392	1.26e-86	1	385	1	385	98.2	TC	TC
S1_15	635	WP_048692652.1	608	1.54e-80	1	286	1	279	45.9	SULFATLAS	Sulfatase
5.A.1.1.3	530	WP_048693189.1	684	4.21e-57	100	506	231	653	61.8	TC	TC
S1_19	1513	WP_048694946.1	1021	2.1000000000000002e-223	489	1512	28	1021	97.4	SULFATLAS	Sulfatase
S1_14	989	WP_048694979.1	267	9.86e-29	30	295	14	265	94.4	SULFATLAS	Sulfatase
M14.UNW	79	WP_048696282.1	937	2.74e-13	10	78	20	88	7.4	PEPTIDASE	Peptidase
GerE	57	WP_048696749.1	172	2.425064044757995e-16	2	52	120	170	0.8947368421052632	TF	TF
9.B.97.3.1	456	WP_048698198.1	349	7.050000000000001e-21	116	374	34	290	73.6	TC	TC
3.A.11.1.3	334	WP_048698553.1	373	9.81e-45	4	331	12	370	96.2	TC	TC
1.B.14.6.1	1038	WP_048699137.1	1143	1.09e-59	26	1038	108	1143	90.6	TC	TC
S1_31	458	WP_050547434.1	449	0.0	10	458	1	449	100.0	SULFATLAS	Sulfatase
4.D.1.1.3	441	WP_054958832.1	314	8.4e-12	77	172	8	102	30.3	TC	TC
HTH_3	55	WP_055169699.1	79	6.356708478638721e-09	15	52	16	53	0.6909090909090909	TF	TF
0043707	64	WP_055217103.1	67	4.786942800206238e-10	5	62	4	62	0.90625	TF	TF
S1_16	786	WP_055217731.1	309	2.07e-89	1	308	4	302	96.8	SULFATLAS	Sulfatase
8.A.151.1.1	530	WP_055229256.1	472	4.71e-147	107	530	13	472	97.5	TC	TC
S09.UPC	252	WP_055229518.1	845	5.3800000000000007e-185	1	252	579	830	29.8	PEPTIDASE	Peptidase
S1_27	1091	WP_055229616.1	601	6.85e-80	12	361	1	346	57.6	SULFATLAS	Sulfatase
3.A.1.2.20	343	WP_061474082.1	356	3e-06	25	290	69	324	71.9	TC	TC
0036955	59	WP_061474082.1	356	1.3097553667725421e-15	3	58	8	63	0.9491525423728814	TF	TF
Peripla_BP_1	279	WP_061474082.1	356	2.6370777135311927e-10	14	218	79	285	0.7347670250896058	STP	STP
S1_4	744	WP_061474328.1	570	1.79e-30	525	736	23	269	43.3	SULFATLAS	Sulfatase
S1_4	555	WP_062694127.1	555	0.0	1	555	1	555	100.0	SULFATLAS	Sulfatase
Fer4	24	WP_062694770.1	278	1.1723255086051433e-07	4	24	207	227	0.875	STP	STP
1.B.14.1.32	652	WP_062695098.1	632	3.0700000000000002e-21	16	558	12	540	83.7	TC	TC
9.B.265.1.5	508	WP_062695115.1	332	2.85e-34	149	489	2	330	99.1	TC	TC
S1_19	756	WP_062695267.1	306	1.18e-14	498	603	40	144	34.3	SULFATLAS	Sulfatase
S1_16	982	WP_062695564.1	809	7.900000000000001e-133	18	532	3	538	66.3	SULFATLAS	Sulfatase
M41.A17	273	WP_062695721.1	714	1.33e-178	1	273	406	678	38.2	PEPTIDASE	Peptidase
1.B.14.6.13	940	WP_062695755.1	1123	2.26e-189	12	940	192	1123	83.0	TC	TC
Pyr_redox_2	292	WP_062695883.1	517	1.6993570439215603e-47	1	279	212	487	0.9554794520547946	STP	STP
S28.UPW	389	WP_062695986.1	434	1.12e-293	1	389	46	434	89.6	PEPTIDASE	Peptidase
3.A.1.15.15	247	WP_062696006.1	263	9.9e-36	1	217	4	228	85.6	TC	TC
FecR	96	WP_070750168.1	328	3.410578547205281e-17	7	96	120	210	0.9375	STP	STP
8.A.46.3.4	674	WP_070750170.1	635	4.06e-26	12	652	7	626	97.6	TC	TC
2.A.38.4.5	389	WP_070750708.1	386	5.29e-07	84	322	105	336	60.1	TC	TC
3.E.1.5.3	2205	WP_070750721.1	1366	1.14e-08	1004	1114	1124	1230	7.8	TC	TC
0035607	54	WP_070750721.1	1366	2.962580425606796e-07	2	52	1313	1361	0.9444444444444444	TF	TF
Reg_prop	24	WP_070750721.1	1366	1.5780203902184123e-05	1	24	37	60	1.0	STP	STP
Y_Y_Y	66	WP_070750721.1	1366	1.6947373569611929e-13	4	66	725	785	0.9545454545454546	STP	STP
HisKA	64	WP_070750721.1	1366	8.541695389147596e-12	2	64	847	912	0.984375	STP	STP
HATPase_c	111	WP_070750721.1	1366	5.30518801571028e-15	2	110	959	1072	0.981981981981982	STP	STP
Response_reg	112	WP_070750721.1	1366	1.0149308438759581e-24	2	111	1120	1229	0.9821428571428572	STP	STP
HTH_18	81	WP_070750721.1	1366	8.12648802597972e-17	1	79	1284	1361	0.9753086419753086	STP	STP
S1_19	1513	WP_070750859.1	1023	5.92e-219	482	1512	22	1023	97.9	SULFATLAS	Sulfatase
1.B.44.2.11	202	WP_070751130.1	186	1.18e-47	1	202	1	186	100.0	TC	TC
I39.UPW	1512	WP_072066367.1	1922	0.0	1	1512	411	1922	78.7	PEPTIDASE	Peptidase
HTH_18	81	WP_105100223.1	267	3.312124254392152e-13	2	78	176	252	0.9506172839506172	STP	STP
0036286	54	WP_105100227.1	267	1.2963403972244624e-05	5	53	158	204	0.9074074074074074	TF	TF
HTH_18	81	WP_105100227.1	267	1.2198641762397125e-21	1	79	176	254	0.9753086419753086	STP	STP
9.B.214.3.2	570	WP_105100232.1	438	3.26e-65	7	398	16	396	87.0	TC	TC
LytTR	98	WP_105100241.1	251	1.3035557338877331e-20	2	97	151	249	0.979591836734694	TF	TF
Response_reg	112	WP_105100241.1	251	4.655117162324002e-13	1	111	4	112	0.9910714285714286	STP	STP
LytTR	98	WP_105100241.1	251	1.3035557338877331e-20	2	97	151	249	0.979591836734694	STP	STP
2.A.21.5.7	635	WP_105100249.1	484	6.69e-19	71	447	43	419	77.9	TC	TC
3.A.2.2.2	664	WP_105100251.1	607	3.16e-46	3	654	2	607	99.8	TC	TC
0043669	98	WP_118195647.1	108	2.616354795879289e-21	3	91	3	92	0.9081632653061223	TF	TF
S1_11	558	WP_158257889.1	536	0.0	23	558	1	536	100.0	SULFATLAS	Sulfatase
S1_7	482	WP_161800184.1	482	0.0	1	482	1	482	100.0	SULFATLAS	Sulfatase
S09.UPW	241	WP_162303078.1	434	2.43e-159	1	241	185	425	55.5	PEPTIDASE	Peptidase
A39.UNW	1100	WP_162303086.1	1071	4.46e-09	799	1100	584	863	26.1	PEPTIDASE	Peptidase
S41.010	312	WP_162303090.1	527	1.3200000000000002e-192	1	312	31	342	59.2	PEPTIDASE	Peptidase
1.B.14.6.17	1041	WP_162303094.1	1053	4.88e-82	11	1041	14	1053	98.8	TC	TC
1.B.14.6.17	1041	WP_162303095.1	1106	2.91e-93	8	1024	8	1063	95.5	TC	TC
9.B.33.1.4	593	WP_162303096.1	678	1.84e-13	383	577	478	671	28.6	TC	TC
TPR_2	34	WP_162303096.1	678	2.6354460879337297e-05	3	30	241	268	0.8235294117647058	STP	STP
HATPase_c	111	WP_162303096.1	678	2.132037834286912e-05	14	109	577	672	0.8648648648648649	STP	STP
S41.UNA	166	WP_162303097.1	734	1.71e-113	1	166	543	708	22.6	PEPTIDASE	Peptidase
1.B.14.6.16	1036	WP_162303104.1	1109	5.93e-66	23	1036	101	1109	91.0	TC	TC
S1_8	1692	WP_162303106.1	805	1.65e-18	495	1183	33	773	92.0	SULFATLAS	Sulfatase
HD	122	WP_162303110.1	477	3.331073229463259e-13	2	98	264	357	0.7950819672131147	STP	STP
EPSP_synthase	417	WP_162303115.1	409	1.9369786912549772e-75	85	417	62	398	0.7985611510791367	STP	STP
1.B.17.3.5	457	WP_162303116.1	455	1.57e-45	13	457	12	453	97.1	TC	TC
M16.UPW	283	WP_162303123.1	972	2.08e-199	1	283	43	325	29.1	PEPTIDASE	Peptidase
4.D.3.1.3	523	WP_162303125.1	363	2.53e-08	116	331	17	231	59.2	TC	TC
FecR	96	WP_162303128.1	336	2.456559475130505e-16	11	95	132	217	0.8854166666666666	STP	STP
1.B.14.6.17	1041	WP_162303130.1	1071	2.43e-82	26	1039	42	1069	96.0	TC	TC
S1_15	1051	WP_162303131.1	459	4.19e-25	25	278	52	333	61.4	SULFATLAS	Sulfatase
2.A.1.7.18	415	WP_162303135.1	421	3.65e-292	1	415	7	421	98.6	TC	TC
9.B.238.3.3	768	WP_162303138.1	1175	1.22e-10	541	749	809	1016	17.7	TC	TC
0036286	54	WP_162303138.1	1175	3.933334592521661e-05	4	53	1072	1122	0.925925925925926	TF	TF
HTH_AraC	42	WP_162303138.1	1175	3.941208851418847e-10	1	42	1133	1172	1.0	TF	TF
Y_Y_Y	66	WP_162303138.1	1175	5.338070299277516e-13	2	65	703	766	0.9696969696969696	STP	STP
HisKA	64	WP_162303138.1	1175	7.344778410431067e-09	3	63	819	881	0.953125	STP	STP
HATPase_c	111	WP_162303138.1	1175	6.87713421191865e-21	2	108	927	1036	0.963963963963964	STP	STP
HTH_18	81	WP_162303138.1	1175	1.4860215071519216e-20	1	80	1094	1172	0.9876543209876544	STP	STP
9.B.259.2.2	718	WP_162303140.1	819	9.81e-27	473	713	325	555	28.2	TC	TC
Response_reg	112	WP_162303140.1	819	1.9539564480163343e-20	1	111	582	693	0.9910714285714286	STP	STP
0035607	54	WP_162303145.1	927	8.444185641737724e-09	2	53	866	918	0.9629629629629628	TF	TF
Y_Y_Y	66	WP_162303145.1	927	1.819724492589625e-12	2	54	681	732	0.803030303030303	STP	STP
HTH_18	81	WP_162303145.1	927	8.931207349873663e-16	1	80	837	918	0.9876543209876544	STP	STP
HisKA	64	WP_162303152.1	504	1.0312639292451959e-11	1	60	283	347	0.9375	STP	STP
HATPase_c	111	WP_162303152.1	504	1.1886434716904106e-26	2	107	397	504	0.954954954954955	STP	STP
Aminotran_1_2	363	WP_162303153.1	542	8.41425169307894e-21	87	356	200	524	0.743801652892562	STP	STP
S1_0	515	WP_162303156.1	645	7.1e-07	294	397	467	563	15.0	SULFATLAS	Sulfatase
2.A.6.2.44	406	WP_162303157.1	369	1.02e-47	34	375	27	367	92.4	TC	TC
HhH-GPD	108	WP_162303166.1	348	4.349707171616352e-19	1	92	32	147	0.8518518518518519	STP	STP
S1_16	786	WP_162303174.1	788	6.37e-14	204	324	1	125	15.9	SULFATLAS	Sulfatase
S1_16	982	WP_162303178.1	525	1.23e-77	25	538	7	508	95.6	SULFATLAS	Sulfatase
S1_7	1851	WP_162303180.1	782	4.46e-126	359	1104	26	771	95.4	SULFATLAS	Sulfatase
S1_8	2156	WP_162303186.1	691	1.06e-107	1176	1662	221	687	67.6	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_162303190.1	1128	1.01e-104	26	1041	106	1128	90.7	TC	TC
S1_11	1268	WP_162303191.1	822	9.009999999999999e-221	23	760	10	757	91.0	SULFATLAS	Sulfatase
9.B.34.1.7	802	WP_164927906.1	618	8.36e-26	324	545	394	609	35.0	TC	TC
1.B.14.6.16	1036	WP_164927912.1	47	5.93e-05	2	45	3	47	95.7	TC	TC
1.B.14.6.17	1041	WP_164927913.1	1043	1.17e-90	22	1041	30	1043	97.2	TC	TC
8.A.46.1.1	551	WP_165450812.1	537	7.9500000000000005e-59	23	544	19	532	95.7	TC	TC
TPR_1	34	WP_172461640.1	240	4.035397048153533e-05	3	31	61	89	0.8529411764705882	STP	STP
TPR_1	34	WP_172461640.1	240	3.476816147818143e-05	3	32	98	127	0.8823529411764706	STP	STP
1.B.6.1.4	346	WP_172461650.1	377	6.12e-09	231	332	280	375	25.5	TC	TC
1.B.14.6.17	1041	WP_172461656.1	1076	1.51e-114	31	1041	51	1076	95.4	TC	TC
9.B.238.3.1	568	WP_172461657.1	1348	4.64e-25	185	563	823	1215	29.2	TC	TC
HTH_AraC	42	WP_172461657.1	1348	6.49327763419851e-11	6	41	1309	1345	0.8571428571428571	TF	TF
Y_Y_Y	66	WP_172461657.1	1348	3.381524032331281e-14	1	63	714	776	0.9545454545454546	STP	STP
HisKA	64	WP_172461657.1	1348	1.4419729802474004e-05	3	64	835	896	0.96875	STP	STP
HATPase_c	111	WP_172461657.1	1348	4.8290419157110886e-24	2	109	944	1055	0.972972972972973	STP	STP
Response_reg	112	WP_172461657.1	1348	2.4122576677135734e-27	2	111	1103	1212	0.9821428571428572	STP	STP
HTH_18	81	WP_172461657.1	1348	1.4268917276113171e-22	1	80	1268	1346	0.9876543209876544	STP	STP
9.B.238.3.2	511	WP_172461662.1	883	2.75e-27	250	488	655	883	25.9	TC	TC
NUDIX	131	WP_172461662.1	883	2.4630098463259914e-09	9	118	53	162	0.8396946564885496	STP	STP
GAF	133	WP_172461662.1	883	2.242119565217386e-06	5	133	233	373	0.9699248120300752	STP	STP
HisKA	64	WP_172461662.1	883	1.4000316791882573e-18	2	64	667	731	0.984375	STP	STP
HATPase_c	111	WP_172461662.1	883	1.0710387791206995e-28	2	108	777	881	0.963963963963964	STP	STP
1.B.14.6.17	1041	WP_193349043.1	1037	0.0	5	1041	1	1037	100.0	TC	TC
TetR_N	47	WP_224200485.1	110	7.138934505319694e-15	1	44	12	55	0.9361702127659576	STP	STP
S09.UPC	237	WP_224200527.1	309	2.1899999999999998e-176	1	237	65	301	76.7	PEPTIDASE	Peptidase
1.B.14.6.1	1038	WP_225011796.1	1054	2.61e-121	23	1038	15	1054	98.7	TC	TC
S1_4	539	WP_225011800.1	504	0.0	36	539	1	504	100.0	SULFATLAS	Sulfatase
0038966	94	WP_225011821.1	101	1.4363247367071004e-06	23	83	19	79	0.648936170212766	TF	TF
S1_19	737	WP_225011825.1	373	1.18e-13	486	733	134	368	63.0	SULFATLAS	Sulfatase
9.B.304.1.8	440	WP_225011859.1	230	1.1e-33	166	338	50	226	77.0	TC	TC
4.D.1.1.15	574	WP_225011882.1	326	5.52e-16	164	268	3	108	32.5	TC	TC
1.B.14.6.16	1036	WP_225011931.1	1031	2.05e-114	2	1034	3	1029	99.6	TC	TC
CbiA	128	WP_225011938.1	231	2.6795615168711503e-05	18	122	4	193	0.8203125	STP	STP
TPR_2	34	WP_225011954.1	567	3.0414898219361693e-05	3	32	478	507	0.8823529411764706	STP	STP
9.B.238.3.1	568	WP_225011972.1	465	8.02e-40	182	427	226	464	51.4	TC	TC
M23.UPB	115	WP_225011979.1	146	8.750000000000001e-79	1	115	26	140	78.8	PEPTIDASE	Peptidase
1.B.14.6.13	940	WP_229077311.1	915	0.0	26	940	1	915	100.0	TC	TC
S1_7	1802	WP_234135610.1	470	2.77e-82	1299	1797	2	468	99.4	SULFATLAS	Sulfatase
3.A.1.2.29	343	WP_317046044.1	914	1.73e-24	93	336	56	299	26.7	TC	TC
HTH_AraC	42	WP_317046044.1	914	2.363213351763172e-10	2	42	873	911	0.9761904761904762	TF	TF
Peripla_BP_1	279	WP_317046044.1	914	2.8104557474011245e-18	11	206	34	233	0.7025089605734767	STP	STP
HisKA	64	WP_317046044.1	914	3.3983766506766904e-10	5	64	407	469	0.9375	STP	STP
HATPase_c	111	WP_317046044.1	914	3.97660987203636e-21	4	109	519	626	0.954954954954955	STP	STP
Response_reg	112	WP_317046044.1	914	8.71319222270045e-25	1	111	669	779	0.9910714285714286	STP	STP
HTH_18	81	WP_317046044.1	914	1.3176223137508713e-21	3	81	835	912	0.9753086419753086	STP	STP
S1_7	1625	WP_370448175.1	971	9.33e-08	740	1079	90	443	36.5	SULFATLAS	Sulfatase
S1_9	1960	WP_370448178.1	268	8.820000000000001e-43	350	573	32	262	86.2	SULFATLAS	Sulfatase
S1_20	735	WP_370448180.1	653	8.13e-09	625	734	49	155	16.4	SULFATLAS	Sulfatase
1.B.6.1.6	380	WP_370448189.1	375	4.57e-34	21	378	21	374	94.4	TC	TC
